NWS Creditted  - MS Fiscal Month Alt Name,Current Delivery - Sales SubLocation Name,NWS Creditted - MSTPID Account Name,Primary Product,Business Scenario,Sum of NWS MS Amt CUS,,,,,,,,,,,,,,,,,,,,
FY2013-P08,Central,KINDRED HEALTHCARE SERVICES,SharePoint 2013_Applications,Enterprise Strategy ITAP,194900,,,,,,,,,,,,,,,,,,,,
FY2013-P08,Central,LUBRIZOL CORPORATION,Visual Studio,Custom Development,124740,,,,,,,,,,,,,,,,,,,,
FY2013-P08,Central,NOVARTIS,SQL Server 2008,Custom Development,60300,,,,,,,,,,,,,,,,,,,,
FY2013-P08,Central,TARGET CORPORATION,SQL Server 2008 R2,Enterprise Strategy ITAP,92736,,,,,,,,,,,,,,,,,,,,
FY2013-P08,Civilian,BAE SYSTEMS,SharePoint 2010_Applications,Custom Development,742885,,,,,,,,,,,,,,,,,,,,
FY2013-P08,Civilian,NORTHROP CORPORATION,SharePoint 2010_Applications,Custom Development,0,,,,,,,,,,,,,,,,,,,,
FY2013-P08,Civilian,U S DEPARTMENT OF AGRICULTURE,SQL Server 2012,Enterprise Strategy ITAP,169904,,,,,,,,,,,,,,,,,,,,
FY2013-P08,Civilian,U S DEPARTMENT OF DEFENSE MEDICAL HEALTH AFFAIRS,SQL Server 2012,BizAnalyticsSolutionDevelopmnt,43512,,,,,,,,,,,,,,,,,,,,
FY2013-P08,Civilian,U S DEPARTMENT OF STATE,SharePoint 2010_Applications,BizAnalyticsSolutionDevelopmnt,1201676,,,,,,,,,,,,,,,,,,,,
FY2013-P08,DOD,US ARMY OCONUS EMEA,SharePoint 2010_Applications,Custom Development,-4,,,,,,,,,,,,,,,,,,,,
FY2013-P08,DOD,US ARMY POTOMAC,Visual Studio,Custom Development,76425,,,,,,,,,,,,,,,,,,,,
FY2013-P08,DOD,US ARMY SOUTHEAST,SQL Server 2012,Legacy Solution Migration,-108,,,,,,,,,,,,,,,,,,,,
FY2013-P08,DOD,US DEPARTMENT OF THE NAVY,SharePoint 2010_Applications,Web,-4948116.46,,,,,,,,,,,,,,,,,,,,
FY2013-P08,East,COMCAST,SQL Server 2012,BizAnalyticsSolutionDevelopmnt,189958,,,,,,,,,,,,,,,,,,,,
FY2013-P08,East,E I DU PONT DE NEMOURS AND COMPANY,SharePoint 2010_Applications,Enterprise Strategy ITAP,287736,,,,,,,,,,,,,,,,,,,,
FY2013-P08,East,EY GLOBAL SERVICES LIMITED,SharePoint 2013_Applications,Enterprise Strategy ITAP,50480,,,,,,,,,,,,,,,,,,,,
FY2013-P08,East,EY GLOBAL SERVICES LIMITED,SQL Server 2008 R2,Custom Development,375440,,,,,,,,,,,,,,,,,,,,
FY2013-P08,East,JOHNSON JOHNSON CORP,SharePoint 2010_Applications,Custom Development,18837,,,,,,,,,,,,,,,,,,,,
FY2013-P08,East,MERCK COMPANY INC,SharePoint 2010_Applications,Custom Development,0,,,,,,,,,,,,,,,,,,,,
FY2013-P08,East,PRICEWATERHOUSECOOPERS,SharePoint 2010_Applications,Custom Development,50400,,,,,,,,,,,,,,,,,,,,
FY2013-P08,East,PRICEWATERHOUSECOOPERS,SQL Server 2012,Custom Development,0,,,,,,,,,,,,,,,,,,,,
FY2013-P08,Edu,LOS ANGELES UNIFIED SCHOOL DISTRICT,SharePoint 2010_Applications,Custom Development,199020,,,,,,,,,,,,,,,,,,,,
FY2013-P08,NSG,MARYLAND PROCUREMENT OFFICE,Visual Studio,Custom Development,454398,,,,,,,,,,,,,,,,,,,,
FY2013-P08,NSG,THE NATIONAL GEOSPATIAL INTELLIGENCE AGENCY,SQL Server 2008,Legacy Solution Migration,159121.67,,,,,,,,,,,,,,,,,,,,
FY2013-P08,NSG,U S DEPARTMENT OF HOMELAND SECURITY,SharePoint 2010_Applications,Custom Development,-66216,,,,,,,,,,,,,,,,,,,,
FY2013-P08,NSG,U S SPECIAL OPERATIONS COMMAND,SQL Server 2008,BizAnalyticsSolutionDevelopmnt,0,,,,,,,,,,,,,,,,,,,,
FY2013-P08,NSG,US PROCUREMENT AUTHORITY,SQL Server 2008 R2,Custom Development,53036,,,,,,,,,,,,,,,,,,,,
FY2013-P08,SLG,DC-BREADTH HEALTHCARE,Azure_Applications,Web Application Development,187678,,,,,,,,,,,,,,,,,,,,
FY2013-P08,SLG,NV-COUNTY OF CLARK,BizTalk,Custom Development,34188,,,,,,,,,,,,,,,,,,,,
FY2013-P08,West,ALLERGAN INC,Visual Studio,Custom Development,27270,,,,,,,,,,,,,,,,,,,,
FY2013-P08,West,CHARLES SCHWAB CORP,Visual Studio,Custom Development,0,,,,,,,,,,,,,,,,,,,,
FY2013-P08,West,COSTCO,Azure_Applications,Enterprise Strategy ITAP,77886,,,,,,,,,,,,,,,,,,,,
FY2013-P08,West,FIRST AMERICAN FINANCIAL CORP,BizTalk,Custom Development,52960,,,,,,,,,,,,,,,,,,,,
FY2013-P08,West,TRUEBLUE INC,SQL Server 2008 R2,Custom Development,41120,,,,,,,,,,,,,,,,,,,,
FY2013-P09,Central,"CB RICHARD ELLIS, INC.",Azure_Applications,Web Application Development,15477,,,,,,,,,,,,,,,,,,,,
FY2013-P09,Central,CGG VERITAS SERVICES INC,Visual Studio,Enterprise Strategy ITAP,39140,,,,,,,,,,,,,,,,,,,,
FY2013-P09,Central,COMMUNITY HEALTH SYSTEMS INC,Visual Studio,Custom Development,264000,,,,,,,,,,,,,,,,,,,,
FY2013-P09,Central,DEVON ENERGY CORPORATION OKC,SharePoint 2013_Applications,Enterprise Strategy ITAP,1500000,,,,,,,,,,,,,,,,,,,,
FY2013-P09,Central,Ford Motor Company,SQL Server 2012,Custom Development,194480,,,,,,,,,,,,,,,,,,,,
FY2013-P09,Central,HCA THE HEALTHCARE COMPANY,BizTalk,Enterprise Strategy ITAP,60974,,,,,,,,,,,,,,,,,,,,
FY2013-P09,Central,HUMANA INC,SQL Server 2012,Custom Development,47120,,,,,,,,,,,,,,,,,,,,
FY2013-P09,Central,J E DUNN CONSTRUCTION CO,SharePoint 2010_Applications,Custom Development,234050,,,,,,,,,,,,,,,,,,,,
FY2013-P09,Central,KELLY SERVICES INC,Visual Studio,Enterprise Strategy ITAP,24480,,,,,,,,,,,,,,,,,,,,
FY2013-P09,Central,REED ELSEVIER,SQL Server 2012,Enterprise Strategy ITAP,32280,,,,,,,,,,,,,,,,,,,,
FY2013-P09,Central,WELLPOINT INC,SQL Server 2012,Legacy Solution Migration,406260,,,,,,,,,,,,,,,,,,,,
FY2013-P09,Civilian,NORTHROP CORPORATION,SharePoint 2010_Applications,Custom Development,217949,,,,,,,,,,,,,,,,,,,,
FY2013-P09,Civilian,SOCIAL SECURITY ADMINISTRATION,SQL Server 2012,Legacy Solution Migration,37679.75,,,,,,,,,,,,,,,,,,,,
FY2013-P09,Civilian,U S DEPARTMENT OF AGRICULTURE,SQL Server 2012,Enterprise Strategy ITAP,665630,,,,,,,,,,,,,,,,,,,,
FY2013-P09,Civilian,U S DEPARTMENT OF COMMERCE,SharePoint 2010_Applications,Enterprise Strategy ITAP,360000,,,,,,,,,,,,,,,,,,,,
FY2013-P09,Civilian,U S DEPARTMENT OF VETERANS AFFAIRS,Azure_Applications,Web Application Development,110515.94,,,,,,,,,,,,,,,,,,,,
FY2013-P09,Civilian,U S DEPARTMENT OF VETERANS AFFAIRS,BizTalk,Custom Development,158937.4,,,,,,,,,,,,,,,,,,,,
FY2013-P09,Civilian,U S DEPARTMENT OF VETERANS AFFAIRS,SharePoint 2010_Applications,Enterprise Strategy ITAP,552579.7,,,,,,,,,,,,,,,,,,,,
FY2013-P09,DOD,US ARMY POTOMAC,Visual Studio,Custom Development,55050,,,,,,,,,,,,,,,,,,,,
FY2013-P09,DOD,US ARMY SOUTH CENTRAL,Visual Studio,Enterprise Strategy ITAP,341680,,,,,,,,,,,,,,,,,,,,
FY2013-P09,DOD,US DEPARTMENT OF THE NAVY,SharePoint 2010_Applications,BizAnalyticsSolutionDevelopmnt,329940,,,,,,,,,,,,,,,,,,,,
FY2013-P09,DOD,US JOINT DoD - WEST,SharePoint 2010_Applications,Enterprise Strategy ITAP,838947,,,,,,,,,,,,,,,,,,,,
FY2013-P09,DOD,US NAVY US MARINES CORPS HQ,SharePoint 2010_Applications,Custom Development,20880,,,,,,,,,,,,,,,,,,,,
FY2013-P09,East,AETNA,SQL Server 2008,Legacy Solution Migration,99976,,,,,,,,,,,,,,,,,,,,
FY2013-P09,East,CORNING INC,SharePoint 2010_Applications,Custom Development,-60002,,,,,,,,,,,,,,,,,,,,
FY2013-P09,East,EQUIFAX INC,SQL Server 2012,Legacy Solution Migration,45000,,,,,,,,,,,,,,,,,,,,
FY2013-P09,East,EY GLOBAL SERVICES LIMITED,SharePoint 2013_Applications,Adoption & Change Management,80000,,,,,,,,,,,,,,,,,,,,
FY2013-P09,East,EY GLOBAL SERVICES LIMITED,SharePoint 2013_Applications,Custom Development,445600,,,,,,,,,,,,,,,,,,,,
FY2013-P09,East,EY GLOBAL SERVICES LIMITED,Visual Studio,Custom Development,605760,,,,,,,,,,,,,,,,,,,,
FY2013-P09,East,HESS CORPORATION,SQL Server 2012,Legacy Solution Migration,25000,,,,,,,,,,,,,,,,,,,,
FY2013-P09,East,KPMG International Cooperative,SQL Server 2008 R2,Custom Development,21760,,,,,,,,,,,,,,,,,,,,
FY2013-P09,East,MERCK COMPANY INC,SQL Server 2008,BizAnalyticsSolutionDevelopmnt,30080,,,,,,,,,,,,,,,,,,,,
FY2013-P09,East,PRICEWATERHOUSECOOPERS,SharePoint 2010_Applications,Custom Development,50520,,,,,,,,,,,,,,,,,,,,
FY2013-P09,East,PRICEWATERHOUSECOOPERS,SQL Server 2012,Custom Development,0,,,,,,,,,,,,,,,,,,,,
FY2013-P09,East,VERIZON,SQL Server 2008,Legacy Solution Migration,234900,,,,,,,,,,,,,,,,,,,,
FY2013-P09,Edu,MONTGOMERY COUNTY PUBLIC SCHOOLS,SharePoint 2010_Applications,Custom Development,67340,,,,,,,,,,,,,,,,,,,,
FY2013-P09,Edu,San Diego County OE,SQL Server 2012,Enterprise Strategy ITAP,45584,,,,,,,,,,,,,,,,,,,,
FY2013-P09,Edu,TACOMA SCHOOL DISTRICT,SQL Server 2008,BizAnalyticsSolutionDevelopmnt,128504,,,,,,,,,,,,,,,,,,,,
FY2013-P09,NSG,MARYLAND PROCUREMENT OFFICE,Visual Studio,Custom Development,409828,,,,,,,,,,,,,,,,,,,,
FY2013-P09,NSG,OFFICE OF THE DIRECTOR OF NATIONAL INTELLIGENCE,Visual Studio,Custom Development,394200,,,,,,,,,,,,,,,,,,,,
FY2013-P09,NSG,U S DEPARTMENT OF HOMELAND SECURITY,SharePoint 2010_Applications,BizAnalyticsSolutionDevelopmnt,74865,,,,,,,,,,,,,,,,,,,,
FY2013-P09,NSG,U S DEPARTMENT OF JUSTICE,SharePoint 2010_Applications,Custom Development,724288,,,,,,,,,,,,,,,,,,,,
FY2013-P09,NSG,U S DEPARTMENT OF JUSTICE,Visual Studio Premium,Arch & Plan,953747.54,,,,,,,,,,,,,,,,,,,,
FY2013-P09,NSG,US PROCUREMENT AUTHORITY,SharePoint 2010_Applications,Custom Development,542500,,,,,,,,,,,,,,,,,,,,
FY2013-P09,NSG,US PROCUREMENT AUTHORITY,Visual Studio,Enterprise Strategy ITAP,513610,,,,,,,,,,,,,,,,,,,,
FY2013-P09,SLG,IA-STATE HEALTH & HUMAN SERVICES DEPARTMENTS & AGENCIES,SharePoint 2010_Applications,BizAnalyticsSolutionDevelopmnt,30,,,,,,,,,,,,,,,,,,,,
FY2013-P09,SLG,NYC-CITY DEPARTMENTS AND AGENCIES,SQL Server 2012,Enterprise Strategy ITAP,3000060,,,,,,,,,,,,,,,,,,,,
FY2013-P09,SLG,NYC-CITY DEPARTMENTS AND AGENCIES,Windows 8_Applications,MultiPlatform App Dev,1619557,,,,,,,,,,,,,,,,,,,,
FY2013-P09,West,AMGEN INC,SQL Server 2008,Custom Development,82500,,,,,,,,,,,,,,,,,,,,
FY2013-P09,West,AMGEN INC,SQL Server 2008 R2,Custom Development,-82500.5,,,,,,,,,,,,,,,,,,,,
FY2013-P09,West,CLEAR CHANNEL COMMUNICATIONS,SQL Server 2012,Enterprise Strategy ITAP,52960,,,,,,,,,,,,,,,,,,,,
FY2013-P09,West,FIRST AMERICAN FINANCIAL CORP,SharePoint 2010_Applications,Custom Development,71808,,,,,,,,,,,,,,,,,,,,
FY2013-P09,West,MC KESSON CORPORATION,Azure_Applications,Web Application Development,103680,,,,,,,,,,,,,,,,,,,,
FY2013-P09,West,MC KESSON CORPORATION,SQL Server 2012,Legacy Solution Migration,398520,,,,,,,,,,,,,,,,,,,,
FY2013-P09,West,PINNACLE WEST CAPITAL CORPORATION,SharePoint 2010_Applications,Custom Development,13000,,,,,,,,,,,,,,,,,,,,
FY2013-P10,Central,ACE HARDWARE CORPORATION,SharePoint 2013_Applications,Custom Development,148450,,,,,,,,,,,,,,,,,,,,
FY2013-P10,Central,ACE HARDWARE CORPORATION,SharePoint 2013_Applications,Enterprise Strategy ITAP,48600,,,,,,,,,,,,,,,,,,,,
FY2013-P10,Central,ADVANCED MICRO DEVICES INC,SharePoint 2010_Applications,Custom Development,45281,,,,,,,,,,,,,,,,,,,,
FY2013-P10,Central,ANTHONY MARANO COMPANY,SharePoint 2010_Applications,Custom Development,123200,,,,,,,,,,,,,,,,,,,,
FY2013-P10,Central,BP AMERICA,SharePoint 2010_Applications,Custom Development,1463648,,,,,,,,,,,,,,,,,,,,
FY2013-P10,Central,"CB RICHARD ELLIS, INC.",Azure_Applications,Web Application Development,79169,,,,,,,,,,,,,,,,,,,,
FY2013-P10,Central,CHEVRON CORPORATION,SharePoint 2010_Applications,Enterprise Strategy ITAP,129240,,,,,,,,,,,,,,,,,,,,
FY2013-P10,Central,COMMUNITY HEALTH SYSTEMS INC,Visual Studio,Custom Development,81600,,,,,,,,,,,,,,,,,,,,
FY2013-P10,Central,ENTERPRISE RENT A CAR,Visual Studio,Custom Development,-12600,,,,,,,,,,,,,,,,,,,,
FY2013-P10,Central,EXXON MOBIL,SharePoint 2013_Applications,Enterprise Strategy ITAP,223344,,,,,,,,,,,,,,,,,,,,
FY2013-P10,Central,HILTON WORLDWIDE,SharePoint 2013_Applications,Enterprise Strategy ITAP,195648,,,,,,,,,,,,,,,,,,,,
FY2013-P10,Central,HUMANA INC,SQL Server 2012,Custom Development,26320,,,,,,,,,,,,,,,,,,,,
FY2013-P10,Central,KEYCORP,Visual Studio,Custom Development,-165000,,,,,,,,,,,,,,,,,,,,
FY2013-P10,Central,MC DONALDS CORPORATION,SharePoint 2013_Applications,Enterprise Social,299500,,,,,,,,,,,,,,,,,,,,
FY2013-P10,Central,NORIDIAN,Visual Studio,Custom Development,105750,,,,,,,,,,,,,,,,,,,,
FY2013-P10,Central,ROCKWELL AUTOMATION,SharePoint 2013_Applications,Enterprise Strategy ITAP,245710,,,,,,,,,,,,,,,,,,,,
FY2013-P10,Civilian,U S DEPARTMENT OF DEFENSE MEDICAL HEALTH AFFAIRS,SQL Server 2012,BizAnalyticsSolutionDevelopmnt,7770,,,,,,,,,,,,,,,,,,,,
FY2013-P10,DOD,US AIR FORCE EUROPEAN COMMAND,SharePoint 2010_Applications,Enterprise Strategy ITAP,35100,,,,,,,,,,,,,,,,,,,,
FY2013-P10,DOD,US ARMY OCONUS EMEA,SharePoint 2010_Applications,Custom Development,-167818,,,,,,,,,,,,,,,,,,,,
FY2013-P10,DOD,US ARMY SOUTH CENTRAL,Visual Studio,Enterprise Strategy ITAP,-76982,,,,,,,,,,,,,,,,,,,,
FY2013-P10,DOD,US ARMY SOUTHEAST,SQL Server 2012,Legacy Solution Migration,-157465.5,,,,,,,,,,,,,,,,,,,,
FY2013-P10,East,AIR PRODUCTS AND CHEMICALS INC,BizTalk,Custom Development,-27500,,,,,,,,,,,,,,,,,,,,
FY2013-P10,East,EY GLOBAL SERVICES LIMITED,SharePoint 2013_Applications,Custom Development,1238840,,,,,,,,,,,,,,,,,,,,
FY2013-P10,East,EY GLOBAL SERVICES LIMITED,SQL Server 2012,Legacy Solution Migration,199296,,,,,,,,,,,,,,,,,,,,
FY2013-P10,East,FIDELITY INVESTMENTS,Visual Studio,Custom Development,273600,,,,,,,,,,,,,,,,,,,,
FY2013-P10,East,GEICO,SQL Server 2012,Legacy Solution Migration,309940.8,,,,,,,,,,,,,,,,,,,,
FY2013-P10,East,GEICO,Visual Studio,Custom Development,463348.8,,,,,,,,,,,,,,,,,,,,
FY2013-P10,East,LIBERTY MUTUAL INSURANCE COMPANY,SharePoint 2013_Applications,Enterprise Strategy ITAP,44240,,,,,,,,,,,,,,,,,,,,
FY2013-P10,East,MARS INC,SQL Server 2008 R2,Custom Development,249240,,,,,,,,,,,,,,,,,,,,
FY2013-P10,East,NASDAQ OMX,Visual Studio,Custom Development,190307.8,,,,,,,,,,,,,,,,,,,,
FY2013-P10,East,UNITED TECHNOLOGIES CORPORATION,BizTalk,Custom Development,12000,,,,,,,,,,,,,,,,,,,,
FY2013-P10,Edu,LOS ANGELES UNIFIED SCHOOL DISTRICT,SQL Server 2012,Enterprise Strategy ITAP,235200,,,,,,,,,,,,,,,,,,,,
FY2013-P10,Edu,TACOMA SCHOOL DISTRICT,SQL Server 2008,BI & Analytics Platform,17376.75,,,,,,,,,,,,,,,,,,,,
FY2013-P10,Edu,TACOMA SCHOOL DISTRICT,SQL Server 2008,BizAnalyticsSolutionDevelopmnt,17774.5,,,,,,,,,,,,,,,,,,,,
FY2013-P10,NSG,MARYLAND PROCUREMENT OFFICE,SQL Server 2012,BizAnalyticsSolutionDevelopmnt,1066425,,,,,,,,,,,,,,,,,,,,
FY2013-P10,NSG,MARYLAND PROCUREMENT OFFICE,Visual Studio,Custom Development,92284,,,,,,,,,,,,,,,,,,,,
FY2013-P10,NSG,NATIONAL SECURITY AGENCY,SharePoint 2010_Applications,Custom Development,2344115,,,,,,,,,,,,,,,,,,,,
FY2013-P10,NSG,U S DEPARTMENT OF ENERGY,SQL Server 2008,BizAnalyticsSolutionDevelopmnt,13079.5,,,,,,,,,,,,,,,,,,,,
FY2013-P10,NSG,U S DEPARTMENT OF JUSTICE,SharePoint 2010_Applications,Custom Development,481950,,,,,,,,,,,,,,,,,,,,
FY2013-P10,NSG,U S SPECIAL OPERATIONS COMMAND,SharePoint 2013_Applications,Enterprise Strategy ITAP,37.5,,,,,,,,,,,,,,,,,,,,
FY2013-P10,West,BOEING COMPANY,SharePoint 2010_Applications,Enterprise Strategy ITAP,12000,,,,,,,,,,,,,,,,,,,,
FY2013-P10,West,BOEING COMPANY,SharePoint 2013_Applications,BizAnalyticsSolutionDevelopmnt,8000,,,,,,,,,,,,,,,,,,,,
FY2013-P10,West,BOEING COMPANY,Visual Studio,Custom Development,411680,,,,,,,,,,,,,,,,,,,,
FY2013-P10,West,CAPITAL GROUP DATA SYSTEMS,SharePoint 2010_Applications,Custom Development,397056,,,,,,,,,,,,,,,,,,,,
FY2013-P10,West,COSTCO,Azure_Applications,Enterprise Strategy ITAP,71064,,,,,,,,,,,,,,,,,,,,
FY2013-P10,West,FIRST AMERICAN FINANCIAL CORP,SharePoint 2010_Applications,Custom Development,125880,,,,,,,,,,,,,,,,,,,,
FY2013-P10,West,FREEPORT-MCMORAN COPPER & GOLD,Visual Studio,Custom Development,9980,,,,,,,,,,,,,,,,,,,,
FY2013-P10,West,HEWLETT PACKARD COMPANY,SharePoint 2013_Applications,Enterprise Strategy ITAP,605000,,,,,,,,,,,,,,,,,,,,
FY2013-P10,West,KAISER PERMANENTE,SharePoint 2013_Applications,Enterprise Social,123000,,,,,,,,,,,,,,,,,,,,
FY2013-P10,West,MC KESSON CORPORATION,Azure_Applications,Enterprise Strategy ITAP,425000,,,,,,,,,,,,,,,,,,,,
FY2013-P10,West,MC KESSON CORPORATION,Visual Studio,Custom Development,425000,,,,,,,,,,,,,,,,,,,,
FY2013-P10,West,PACIFIC GAS AND ELECTRIC COMPANY,Visual Studio,Custom Development,42400,,,,,,,,,,,,,,,,,,,,
FY2013-P10,West,PACIFIC GAS AND ELECTRIC COMPANY,Visual Studio,Security/Identity Services,1500,,,,,,,,,,,,,,,,,,,,
FY2013-P11,Central,AMERICAN MULTI CINEMA INC,BizTalk,Custom Development,1600000,,,,,,,,,,,,,,,,,,,,
FY2013-P11,Central,ANTHONY MARANO COMPANY,SharePoint 2010_Applications,Custom Development,179200,,,,,,,,,,,,,,,,,,,,
FY2013-P11,Central,BAXTER HEALTHCARE INC,SharePoint 2010_Applications,Enterprise Strategy ITAP,34080,,,,,,,,,,,,,,,,,,,,
FY2013-P11,Central,CARGILL INC,SharePoint 2010_Applications,Custom Development,27792,,,,,,,,,,,,,,,,,,,,
FY2013-P11,Central,"CB RICHARD ELLIS, INC.",Azure_Applications,Web Application Development,21129,,,,,,,,,,,,,,,,,,,,
FY2013-P11,Central,CENTERPOINT ENERGY,SharePoint 2010_Applications,Enterprise Strategy ITAP,40360,,,,,,,,,,,,,,,,,,,,
FY2013-P11,Central,CHEVRON CORPORATION,SQL Server 2012,Enterprise Strategy ITAP,-200880,,,,,,,,,,,,,,,,,,,,
FY2013-P11,Central,DEVON ENERGY CORPORATION OKC,SQL Server 2008 R2,Custom Development,-9500,,,,,,,,,,,,,,,,,,,,
FY2013-P11,Central,EXXON MOBIL,SQL Server 2008 R2,Custom Development,-100800,,,,,,,,,,,,,,,,,,,,
FY2013-P11,Central,Ford Motor Company,SQL Server 2012,Custom Development,78108,,,,,,,,,,,,,,,,,,,,
FY2013-P11,Central,GENERAL MILLS INC,SharePoint 2013_Applications,Enterprise Strategy ITAP,51222,,,,,,,,,,,,,,,,,,,,
FY2013-P11,Central,KINDRED HEALTHCARE SERVICES,SharePoint 2013_Applications,Enterprise Strategy ITAP,30000,,,,,,,,,,,,,,,,,,,,
FY2013-P11,Central,NOVARTIS,SQL Server 2008,Custom Development,645240,,,,,,,,,,,,,,,,,,,,
FY2013-P11,Central,UNITED HEALTHCARE CORP,BizTalk,Custom Development,51480,,,,,,,,,,,,,,,,,,,,
FY2013-P11,Civilian,NORTHROP CORPORATION,SharePoint 2010_Applications,Custom Development,0,,,,,,,,,,,,,,,,,,,,
FY2013-P11,Civilian,U S DEPARTMENT OF AGRICULTURE,SQL Server 2012,Legacy Solution Migration,68376,,,,,,,,,,,,,,,,,,,,
FY2013-P11,Civilian,U S DEPARTMENT OF COMMERCE,SharePoint 2010_Applications,Enterprise Strategy ITAP,352126,,,,,,,,,,,,,,,,,,,,
FY2013-P11,Civilian,U S DEPARTMENT OF STATE,SharePoint 2010_Applications,BizAnalyticsSolutionDevelopmnt,399295,,,,,,,,,,,,,,,,,,,,
FY2013-P11,DOD,US JOINT DoD - DC - DARPA,Azure_Applications,Web Application Development,26005,,,,,,,,,,,,,,,,,,,,
FY2013-P11,DOD,US JOINT DoD - DC - DLA / FT. BELVOIR,SharePoint 2010_Applications,Enterprise Strategy ITAP,-31830,,,,,,,,,,,,,,,,,,,,
FY2013-P11,East,BLUE CROSS BLUE SHIELD SO CAROLINA,adCenter,Enterprise Strategy ITAP,75468,,,,,,,,,,,,,,,,,,,,
FY2013-P11,East,EY GLOBAL SERVICES LIMITED,SharePoint 2013_Applications,Custom Development,2055640,,,,,,,,,,,,,,,,,,,,
FY2013-P11,East,HESS CORPORATION,SQL Server 2012,Legacy Solution Migration,258694.5,,,,,,,,,,,,,,,,,,,,
FY2013-P11,East,PFIZER INC,SharePoint 2010_Applications,Custom Development,50008,,,,,,,,,,,,,,,,,,,,
FY2013-P11,East,PRICEWATERHOUSECOOPERS,SharePoint 2013_Applications,Custom Development,305140,,,,,,,,,,,,,,,,,,,,
FY2013-P11,East,PRICEWATERHOUSECOOPERS,SQL Server 2012,Custom Development,285000,,,,,,,,,,,,,,,,,,,,
FY2013-P11,East,TIME WARNER CABLE,Visual Studio,Custom Development,31450,,,,,,,,,,,,,,,,,,,,
FY2013-P11,East,UNISYS CORPORATION,SharePoint 2010_Applications,Custom Development,1026582.56,,,,,,,,,,,,,,,,,,,,
FY2013-P11,East,VALEANT PHARMACEUTICALS INTERNATIONAL INC,SharePoint 2013_Applications,Enterprise Strategy ITAP,176000,,,,,,,,,,,,,,,,,,,,
FY2013-P11,Edu,GEORGIA DEPT OF EDUCATION,Azure_Applications,Web Application Development,23558,,,,,,,,,,,,,,,,,,,,
FY2013-P11,Edu,Kentucky Dept of Education,Azure_Applications,Web Application Development,42120,,,,,,,,,,,,,,,,,,,,
FY2013-P11,Edu,TACOMA SCHOOL DISTRICT,SQL Server 2008,BI & Analytics Platform,38733.75,,,,,,,,,,,,,,,,,,,,
FY2013-P11,Edu,UNIVERSITY OF WASHINGTON,Azure_Applications,Enterprise Strategy ITAP,19986,,,,,,,,,,,,,,,,,,,,
FY2013-P11,NSG,MARYLAND PROCUREMENT OFFICE,Visual Studio,Custom Development,92384,,,,,,,,,,,,,,,,,,,,
FY2013-P11,NSG,OFFICE OF THE DIRECTOR OF NATIONAL INTELLIGENCE,Visual Studio,Custom Development,350000,,,,,,,,,,,,,,,,,,,,
FY2013-P11,NSG,U S ARMY INTELLIGENCE AND SECURITY COMMAND,SharePoint 2010_Applications,Custom Development,17400,,,,,,,,,,,,,,,,,,,,
FY2013-P11,NSG,U S DEPARTMENT OF ENERGY,SQL Server 2008,BizAnalyticsSolutionDevelopmnt,657860,,,,,,,,,,,,,,,,,,,,
FY2013-P11,NSG,U S DEPARTMENT OF ENERGY,SQL Server 2008 R2,Custom Development,54204,,,,,,,,,,,,,,,,,,,,
FY2013-P11,NSG,U S DEPARTMENT OF ENERGY,SQL Server 2012,Custom Development,45325,,,,,,,,,,,,,,,,,,,,
FY2013-P11,NSG,U S DEPARTMENT OF JUSTICE,SharePoint 2010_Applications,Enterprise Strategy ITAP,245562.5,,,,,,,,,,,,,,,,,,,,
FY2013-P11,NSG,US DHS IMMIGRATION AND CUSTOMS ENFORCEMENT,SharePoint 2013_Applications,Custom Development,2494775,,,,,,,,,,,,,,,,,,,,
FY2013-P11,SLG,CA-CALIFORNIA INDEPENDENT SYSTEM OPERATOR CAL-ISO,SharePoint 2013_Applications,Custom Development,34188,,,,,,,,,,,,,,,,,,,,
FY2013-P11,SLG,LA-STATE DEPTS & AGENCIES,SQL Server 2008 R2,Custom Development,807231,,,,,,,,,,,,,,,,,,,,
FY2013-P11,West,BOEING COMPANY,SharePoint 2013_Applications,BizAnalyticsSolutionDevelopmnt,479320,,,,,,,,,,,,,,,,,,,,
FY2013-P11,West,BOEING COMPANY,Visual Studio,Custom Development,365600,,,,,,,,,,,,,,,,,,,,
FY2013-P11,West,MC KESSON CORPORATION,SQL Server 2012,Legacy Solution Migration,21600,,,,,,,,,,,,,,,,,,,,
FY2013-P11,West,MC KESSON CORPORATION,Visual Studio,Custom Development,50000,,,,,,,,,,,,,,,,,,,,
FY2013-P12,Central,ACE HARDWARE CORPORATION,SharePoint 2013_Applications,Custom Development,53310,,,,,,,,,,,,,,,,,,,,
FY2013-P12,Central,ACE HARDWARE CORPORATION,SharePoint 2013_Applications,Enterprise Strategy ITAP,16200,,,,,,,,,,,,,,,,,,,,
FY2013-P12,Central,AMERICAN MULTI CINEMA INC,BizTalk,Custom Development,-254400,,,,,,,,,,,,,,,,,,,,
FY2013-P12,Central,ANTHONY MARANO COMPANY,SharePoint 2010_Applications,Custom Development,112000,,,,,,,,,,,,,,,,,,,,
FY2013-P12,Central,BP AMERICA,SharePoint 2010_Applications,Enterprise Strategy ITAP,283920,,,,,,,,,,,,,,,,,,,,
FY2013-P12,Central,"CB RICHARD ELLIS, INC.",Azure_Applications,Web Application Development,4778,,,,,,,,,,,,,,,,,,,,
